pitch_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,stand_L,stand_R,p_throws_L,p_throws_R,inning_topbot_Bot,inning_topbot_Top,if_fielding_alignment_Infield shift,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_4th outfielder,of_fielding_alignment_Standard,of_fielding_alignment_Strategic
SL,0,0,1,1,0,1,7,50,1,2,1,1,2,1,0,0,1,0,1,0,0,1,0,1,0
SL,0,0,1,1,0,0,7,49,1,2,1,1,2,1,0,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,0,1,0,7,48,1,2,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,7,47,1,2,1,1,2,0,1,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,2,6,46,1,2,1,2,1,1,0,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,6,45,1,2,1,2,1,0,1,1,0,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,0,6,44,1,2,1,2,1,1,0,1,0,1,0,0,0,1,0,1,0
SL,0,0,0,0,1,2,6,43,1,2,1,1,2,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,1,6,42,1,2,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,1,6,41,1,2,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,6,40,1,2,1,1,2,1,0,0,1,0,1,0,1,0,0,1,0
KC,0,0,0,1,0,2,5,39,1,2,1,2,1,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,5,38,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,5,37,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,5,36,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,5,35,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,5,34,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,0,0,1,5,33,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,0,0,0,5,32,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,1,1,2,4,31,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,1,1,1,4,30,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,1,4,29,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,0,4,28,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,4,27,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,4,26,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,4,25,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,1,4,24,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,0,4,23,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
FF,0,0,0,0,0,2,3,22,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,3,21,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,3,20,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,2,3,19,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,1,3,18,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,3,17,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,3,16,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,2,2,15,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,2,14,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,0,2,13,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,2,12,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,2,2,11,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,2,10,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,0,2,9,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
KC,0,0,0,0,1,2,1,8,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,2,1,7,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,1,1,6,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,1,5,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,1,4,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1
FF,0,0,0,0,0,1,1,3,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
FF,0,0,0,0,0,0,1,2,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,11,107,1,4,7,4,7,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,11,106,1,4,7,4,7,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,11,105,1,4,7,4,7,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,11,104,1,4,7,4,7,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,1,1,1,2,11,103,1,4,7,7,4,0,1,1,0,0,1,0,1,0,0,1,0
SI,0,0,1,1,1,1,11,102,1,4,7,7,4,0,1,1,0,0,1,0,0,1,0,0,1
SI,0,0,1,1,1,1,11,100,1,4,5,5,4,1,0,1,0,0,1,0,1,0,0,1,0
SI,0,0,1,1,1,1,11,99,1,4,4,4,4,0,1,1,0,0,1,0,0,1,0,1,0
SI,0,0,1,1,1,0,11,98,1,4,4,4,4,0,1,1,0,0,1,0,0,1,0,0,1
SI,0,0,0,1,1,0,11,97,1,4,4,4,4,0,1,1,0,0,1,0,0,1,0,1,0
SI,0,0,0,0,1,0,11,96,1,4,4,4,4,0,1,1,0,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,11,95,1,4,4,4,4,1,0,1,0,0,1,0,1,0,0,1,0
FT,0,0,1,1,1,2,10,94,1,4,4,4,4,0,1,1,0,1,0,0,1,0,0,1,0
FT,0,0,1,0,1,2,10,93,1,4,4,4,4,0,1,1,0,1,0,0,1,0,0,1,0
FT,0,0,1,0,1,1,10,92,1,4,4,4,4,0,1,1,0,1,0,0,1,0,0,1,0
FT,0,0,0,1,0,0,10,90,1,4,4,4,4,0,1,1,0,1,0,0,0,1,0,1,0
SL,0,0,0,0,0,0,10,89,1,4,4,4,4,1,0,1,0,1,0,0,1,0,0,1,0
FT,0,0,0,1,0,2,10,88,1,4,4,4,4,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,2,10,87,1,4,4,4,4,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,10,86,1,4,4,4,4,0,1,0,1,0,1,0,1,0,0,1,0
FT,0,0,0,0,0,0,10,85,1,4,4,4,4,1,0,0,1,0,1,1,0,0,0,1,0
KC,0,0,0,1,1,2,9,84,1,4,4,4,4,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,1,1,1,9,83,1,4,4,4,4,0,1,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,1,0,9,81,1,4,4,4,4,0,1,0,1,1,0,0,0,1,0,1,0
KC,0,0,0,1,0,0,9,80,1,3,4,3,4,0,1,0,1,1,0,0,0,1,0,1,0
FC,0,0,0,0,1,0,9,79,1,2,4,2,4,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,9,78,1,2,4,2,4,1,0,0,1,1,0,0,1,0,0,1,0
FC,0,0,0,0,1,2,9,77,1,2,4,4,2,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,2,9,76,1,2,4,4,2,0,1,0,1,0,1,0,1,0,0,1,0
CH,0,0,0,0,0,1,9,75,1,2,4,4,2,1,0,0,1,0,1,1,0,0,0,1,0
FC,0,0,0,0,0,0,9,74,1,2,4,4,2,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,2,8,73,1,2,4,2,4,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,8,72,1,2,4,2,4,1,0,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,1,8,71,1,2,4,2,4,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,8,70,1,2,4,2,4,0,1,1,0,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,2,8,69,1,2,4,4,2,1,0,1,0,0,1,0,1,0,0,0,1
SI,0,0,0,0,1,0,8,68,1,2,4,4,2,0,1,1,0,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,0,8,67,1,2,4,4,2,0,1,1,0,0,1,0,1,0,0,1,0
SL,0,0,1,1,1,2,7,66,1,2,4,2,4,1,0,0,1,1,0,1,0,0,0,1,0
SL,0,0,1,1,0,2,7,65,1,2,4,2,4,0,1,1,0,1,0,0,1,0,0,1,0
CH,0,0,1,1,0,1,7,64,1,2,4,2,4,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,1,1,1,7,63,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,1,1,7,62,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,1,0,7,61,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,0,7,60,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,0,0,2,7,59,1,1,4,4,1,0,1,1,0,0,1,0,1,0,0,1,0
SI,0,0,0,0,0,1,7,58,1,1,4,4,1,1,0,1,0,0,1,1,0,0,0,1,0
SI,0,0,0,0,0,0,7,57,1,1,4,4,1,0,1,1,0,0,1,0,1,0,0,1,0
SI,0,0,1,1,1,2,6,56,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
SI,0,0,0,1,1,2,6,55,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,1,0,2,6,54,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,1,6,53,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,6,52,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,6,51,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,6,50,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,6,49,1,1,4,4,1,0,1,0,1,0,1,0,0,1,0,1,0
FF,0,0,0,0,0,0,6,48,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,5,47,1,1,4,1,4,1,0,0,1,1,0,0,0,1,0,0,1
CH,0,0,0,0,1,1,5,46,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,1,5,45,1,1,4,1,4,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,5,44,1,1,4,1,4,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,1,0,1,2,5,43,1,1,4,4,1,1,0,0,1,0,1,0,1,0,0,0,1
SL,0,0,0,1,1,1,5,42,1,1,4,4,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,1,0,1,1,5,41,1,1,3,3,1,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,1,1,5,40,1,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,1,0,1,5,39,1,1,2,2,1,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,5,38,1,1,2,2,1,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,5,37,1,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,1,2,4,36,1,1,2,1,2,0,1,0,1,1,0,0,0,1,0,1,0
SL,0,0,0,0,0,2,4,35,1,1,2,1,2,0,1,0,1,1,0,0,1,0,0,1,0
CH,0,0,0,0,0,1,4,34,1,1,2,1,2,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,4,33,1,1,2,1,2,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,1,0,2,4,32,1,1,2,2,1,0,1,0,1,0,1,0,0,1,0,1,0
SL,0,0,0,0,1,1,4,31,1,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,4,30,1,1,2,2,1,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,4,29,1,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,1,1,2,3,28,1,1,2,1,2,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,2,3,27,1,1,2,1,2,1,0,0,1,1,0,0,0,1,0,0,1
FF,0,0,0,0,1,1,3,26,1,1,2,1,2,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,0,3,25,1,1,2,1,2,1,0,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,0,3,24,1,1,2,1,2,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,2,3,23,1,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,1,1,3,22,1,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,0
CU,0,0,1,0,0,1,3,21,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0
CU,0,0,0,0,1,1,3,20,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,3,19,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,3,18,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
FF,0,0,0,0,0,2,2,17,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0
FT,0,0,0,0,1,0,2,16,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,2,15,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,2,14,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,2,13,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,2,12,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,2,11,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
SL,0,0,1,1,0,2,1,10,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,1,9,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,1,8,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,0,1,7,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,0,1,6,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
FT,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,1,4,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,1,3,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
CU,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
FS,0,0,0,0,1,2,9,73,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,9,72,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,9,71,1,2,3,2,3,1,0,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,0,0,9,70,1,2,3,2,3,1,0,0,1,1,0,0,0,1,0,1,0
CU,0,0,0,0,0,2,9,69,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,9,68,1,2,3,3,2,0,1,0,1,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,0,9,67,1,2,3,3,2,0,1,0,1,0,1,1,0,0,0,1,0
FS,0,0,0,0,1,2,8,66,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,8,65,1,2,3,2,3,1,0,0,1,1,0,1,0,0,0,1,0
KC,0,0,0,0,0,1,8,64,1,2,3,2,3,1,0,0,1,1,0,1,0,0,0,1,0
SI,0,0,0,0,0,0,8,63,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,2,8,62,1,2,3,3,2,1,0,0,1,0,1,1,0,0,0,1,0
CU,0,0,0,0,0,2,8,61,1,2,2,2,2,0,1,0,1,0,1,1,0,0,0,0,1
CU,0,0,0,0,0,1,8,60,1,2,2,2,2,0,1,0,1,0,1,0,0,1,0,1,0
CU,0,0,0,0,0,0,8,59,1,2,2,2,2,0,1,0,1,0,1,1,0,0,0,1,0
SI,0,0,0,0,1,2,7,58,1,2,2,2,2,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,2,7,57,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0,1,0
KC,0,0,0,0,0,1,7,56,1,2,2,2,2,1,0,0,1,1,0,1,0,0,0,0,1
SI,0,0,0,0,0,0,7,55,1,2,2,2,2,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,2,7,54,1,2,2,2,2,1,0,1,0,0,1,0,0,1,0,0,1
SL,0,0,0,0,0,2,7,53,1,2,2,2,2,0,1,1,0,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,1,7,52,1,2,2,2,2,0,1,1,0,0,1,0,0,1,0,1,0
FF,0,0,0,0,0,0,7,51,1,2,2,2,2,1,0,1,0,0,1,0,0,1,0,1,0
FF,0,0,0,1,1,2,6,50,1,2,2,2,2,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,0,1,1,1,6,49,1,2,2,2,2,0,1,1,0,1,0,0,1,0,0,1,0
SL,0,0,1,0,1,1,6,48,1,1,2,1,2,1,0,1,0,1,0,1,0,0,0,1,0
FF,0,0,0,1,0,1,6,47,1,1,2,1,2,1,0,1,0,1,0,1,0,0,0,0,1
FF,0,0,0,1,0,0,6,46,1,1,2,1,2,0,1,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,0,0,0,6,45,1,1,2,1,2,1,0,1,0,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,2,6,44,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,0,1
FF,0,0,0,0,0,1,6,43,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,0,6,42,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,0,1
FF,0,0,0,1,1,1,5,41,1,1,2,1,2,0,1,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,0,1,1,5,40,1,1,2,1,2,1,0,1,0,1,0,0,0,1,0,1,0
CU,0,0,0,0,0,1,5,39,1,1,2,1,2,0,1,1,0,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,0,5,38,1,1,2,1,2,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,5,37,1,1,2,2,1,0,1,1,0,0,1,0,0,1,0,1,0
FF,0,0,0,0,0,1,5,36,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,0,5,35,1,1,2,2,1,1,0,1,0,0,1,0,1,0,0,0,1
FC,0,0,0,0,0,2,4,34,1,1,2,1,2,0,1,1,0,1,0,0,1,0,0,1,0
CU,0,0,0,0,0,1,4,33,1,1,2,1,2,1,0,1,0,1,0,1,0,0,0,1,0
FC,0,0,0,0,0,0,4,32,1,1,2,1,2,1,0,1,0,1,0,1,0,0,0,1,0
SL,0,0,1,1,1,2,4,31,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,1,0
CU,0,0,1,1,0,2,4,30,1,1,2,2,1,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,1,1,1,4,29,1,1,2,2,1,0,1,1,0,0,1,0,0,1,0,0,1
SL,0,0,0,0,1,1,4,28,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,0,1
FF,0,0,0,0,0,1,4,27,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,0,4,26,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,0,1
SL,0,0,1,0,0,2,3,25,1,1,2,1,2,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,1,1,0,3,24,1,1,2,1,2,1,0,1,0,1,0,0,1,0,0,1,0
FC,0,0,0,1,1,0,3,23,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,0,3,22,1,0,2,0,2,1,0,1,0,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,0,3,21,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,1,0
CU,0,0,1,0,0,2,3,20,1,0,2,2,0,0,1,1,0,0,1,0,0,1,0,1,0
CU,0,0,1,1,0,1,3,19,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0
SL,0,0,0,1,1,1,3,18,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
FF,0,0,0,0,1,1,3,17,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
FF,0,0,0,0,1,0,3,16,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,3,15,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
SL,0,0,0,0,0,2,2,14,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
CH,0,0,0,0,0,1,2,13,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,2,12,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
FF,0,0,0,0,0,2,2,11,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,1,2,10,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,0,2,9,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
FF,0,0,0,0,1,2,1,8,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
FF,0,0,0,0,1,1,1,7,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
FF,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,2,1,4,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,2,1,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
FF,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,2,9,73,1,4,5,4,5,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,9,72,1,4,5,4,5,1,0,0,1,1,0,0,1,0,0,1,0
CH,0,0,0,0,0,0,9,71,1,4,5,4,5,0,1,0,1,1,0,1,0,0,0,1,0
FF,0,0,0,0,1,2,9,70,1,4,5,5,4,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,2,9,69,1,4,5,5,4,1,0,0,1,0,1,0,0,1,0,0,1
FF,0,0,0,0,0,1,9,68,1,4,5,5,4,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,0,9,67,1,4,5,5,4,1,0,0,1,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,2,8,66,1,4,5,4,5,1,0,0,1,1,0,0,0,1,0,1,0
SL,0,0,0,0,1,2,8,65,1,2,5,2,5,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,1,1,8,64,1,2,5,2,5,1,0,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,1,8,63,1,2,5,2,5,1,0,0,1,1,0,0,0,1,0,1,0
SL,0,0,0,0,0,0,8,62,1,2,5,2,5,0,1,0,1,1,0,1,0,0,0,1,0
SL,0,0,0,0,0,2,8,61,1,2,5,5,2,0,1,0,1,0,1,1,0,0,0,0,1
FT,0,0,0,0,0,1,8,60,1,2,5,5,2,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,8,59,1,2,5,5,2,1,0,0,1,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,0,8,58,1,2,4,4,2,0,1,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,2,7,57,1,2,4,2,4,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,1,7,56,1,2,4,2,4,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,0,7,55,1,2,4,2,4,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,7,54,1,2,4,4,2,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,0,0,0,1,7,53,1,2,4,4,2,0,1,0,1,0,1,0,1,0,0,1,0
SL,0,0,0,0,0,0,7,52,1,2,4,4,2,1,0,0,1,0,1,1,0,0,0,1,0
FF,0,0,1,1,1,2,6,51,1,2,4,2,4,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,1,1,0,2,6,50,1,2,4,2,4,1,0,0,1,1,0,0,0,1,0,1,0
SL,0,0,1,1,0,1,6,49,1,2,4,2,4,0,1,0,1,1,0,0,1,0,0,1,0
SL,0,0,1,1,0,0,6,48,1,2,4,2,4,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,1,0,6,47,1,2,4,2,4,1,0,0,1,1,0,0,1,0,0,1,0
SL,0,0,0,0,0,0,6,46,1,2,4,2,4,0,1,0,1,1,0,0,1,0,0,1,0
FF,0,0,0,0,0,2,6,45,1,2,4,4,2,0,1,0,1,0,1,0,1,0,0,1,0
FF,0,0,0,0,0,1,6,44,1,2,4,4,2,1,0,0,1,0,1,1,0,0,0,1,0
SL,0,0,0,0,0,0,6,43,1,2,4,4,2,0,1,0,1,0,1,1,0,0,0,0,1
SL,0,0,0,0,0,0,6,42,1,2,3,3,2,0,1,0,1,0,1,0,1,0,0,0,1
FT,0,0,0,0,1,2,5,41,1,2,3,2,3,0,1,0,1,1,0,0,1,0,0,1,0
